fromId,toId,car_time
06085503709,06085503305,11
06085503709,06085503602,5
06085503709,06085505304,15
06085503709,06085504323,9
06085503709,06085501800,11
06085503709,06085505301,15
06085503709,06085507906,21
06085503709,06085506501,17
06085503709,06085504700,24
06085503709,06085505800,12
06085503709,06085507001,32
06085509102,06085512042,24
06085509102,06085503306,22
06085509102,06085503108,21
06085509102,06085503323,24
06085509102,06069000600,65
06085509102,06085503401,19
06085509102,06085512020,22
06085509102,06085503110,19
06085509102,06085512029,24
06085509102,06085503118,21
06085509102,06085503116,21
06085509102,06085509107,5
06085509102,06085510803,11
06085509102,06085504418,17
06085509102,06085509902,10
06085509102,06085511301,16
06085509102,06085511913,27
06085509102,06085503703,19
06085509102,06085503105,19
06085509102,06085503710,18
06085509102,06085503003,21
06085509102,06085509201,8
06085509102,06085508505,9
06085509102,06085503211,20
06085509102,06085500902,18
06085509102,06085506102,15
06085509102,06085510300,13
06085509102,06085501402,15
06085509102,06085512026,24
06085509102,06085512032,27
06085509102,06085500400,16
06085509102,06085503121,20
06085509102,06085502800,23
06085509102,06085512603,44
06085509102,06085506402,19
06085509102,06085506301,17
06085509102,06085512019,21
06085509102,06085506604,18
06085509102,06085503001,20
06085509102,06085512031,26
06085509102,06085506401,17
06085509102,06085501401,15
06085509102,06085503324,25
06085509102,06085508001,14
06085509102,06085503511,21
06085509102,06085504505,15
06085509102,06085512045,26
06085509102,06085509202,9
06085509102,06085512023,25
06085509102,06069000300,65
06085509102,06085512311,33
06085509102,06085503402,20
06085509102,06085509500,8
06085509102,06085509700,8
06085509102,06085504901,14
06085509102,06085503002,20
06085509102,06085503601,15
06085509102,06085504320,20
06085509102,06085508404,7
06085509102,06085512038,27
06085509102,06085505303,12
06085509102,06085503507,20
06085509102,06085507903,18
06085509102,06085506305,18
06085509102,06085507807,15
06085509102,06085506103,14
06085509102,06085512047,23
06085509102,06085503713,19
06085509102,06085504423,18
06085509102,06085505402,12
06085509102,06085504410,19
06085509102,06085510900,13
06085509102,06085503510,22
06085509102,06085511916,25
06085509102,06085503117,19
06085509102,06085507808,15
06085509102,06085509404,9
06085509102,06085512037,26
06085509102,06085503218,24
06085509102,06085503329,24
06085509102,06085506803,24
06085509102,06085500100,13
06085509102,06085508602,6
06085509102,06085511707,35
06085509102,06085508403,8
06085509102,06085503707,17
06085509102,06085503212,21
06085509102,06085503708,18
06085509102,06085511912,30
06085509102,06085504421,19
06085509102,06085503336,21
06085509102,06085512508,46
06085509102,06085512506,44
06085509102,06085508003,15
06085509102,06085503210,22
06085509102,06085501200,16
06085509102,06085502906,26
06085509102,06085504413,15
06085509102,06085501501,18
06085509102,06085509106,5
06085509102,06085501600,17
06085509102,06085509403,9
06085509102,06085512200,71
06085509102,06085503111,20
06085509102,06085503712,18
06085509102,06085506606,19
06085509102,06085504806,8
06085509102,06085501502,18
06085509102,06085507205,22
06085509102,06085503113,17
06085509102,06085503123,18
06085509102,06085504319,18
06085509102,06085506605,18
06085509102,06085505500,13
06085509102,06085506000,14
06085509102,06085512039,25
06085509102,06085507701,14
06085509102,06085503711,18
06085509102,06085504506,16
06085509102,06085503321,22
06085509102,06085509901,10
06085509102,06085504805,11
06085509102,06085509600,9
06085509102,06085508101,11
06085509102,06085503509,24
06085509102,06085504504,16
06085509102,06085503112,18
06085509102,06085508202,12
06085509102,06085508704,7
06085509102,06085503313,26
06085509102,06085503217,22
06085509102,06085503508,23
06085509102,06085504507,15
06085509102,06069000200,59
06085509102,06085503333,25
06085509102,06085504322,17
06085509102,06069000501,65
06085509102,06085501000,15
06085509102,06085502603,21
06085509102,06085503207,21
06085509102,06085512313,40
06085509102,06085505007,12
06085509102,06085500200,14
06085509102,06085508508,10
06085509102,06085512604,43
06085509102,06085504321,18
06085509102,06085505302,11
06085509102,06085506502,23
06085509102,06085503315,24
06085509102,06085503332,33
06085509102,06085504802,9
06085509102,06085508503,9
06085509102,06085500500,18
06085509102,06069000701,64
06085509102,06069000100,69
06085509102,06085509108,6
06085509102,06085512025,24
06085509102,06085504412,18
06085509102,06069000502,63
06085509102,06085511302,17
06085509102,06085507100,24
06085509102,06085510801,14
06085509102,06085511701,19
06085509102,06085507302,27
06085509102,06085506202,16
06085509102,06085502908,24
06085509102,06085504101,22
06085509102,06085506601,17
06085509102,06085503122,20
06085509102,06085507703,17
06085509102,06085512030,26
06085509102,06085511914,24
06085509102,06085507206,23
06085509102,06085506203,15
06085509102,06085505006,13
06085509102,06085507805,12
06085509102,06085506101,14
06085509102,06085507500,18
06085509102,06085502907,24
06085509102,06085502102,19
06085509102,06085505203,16
06085509102,06085508601,6
06085509102,06085504602,29
06085509102,06085502701,23
06085509102,06085509105,7
06085509102,06085505009,13
06085509102,06085504001,19
06085509102,06085512100,36
06085509102,06085512017,25
06085509102,06085503506,20
06085509102,06085506802,21
06085509102,06085506804,22
06085509102,06085505403,13
06085509102,06085503204,23
06085509102,06085504414,17
06085509102,06085504317,17
06085509102,06085502604,21
06085509102,06085508800,4
06085509102,06085508900,8
06085509102,06069000801,71
06085509102,06069000702,67
06085509102,06085508203,10
06085509102,06085505600,13
06085509102,06085508004,14
06085509102,06085507401,16
06085509102,06085503326,28
06085509102,06085512001,29
06085509102,06085503327,24
06085509102,06085504308,30
06085509102,06085512036,26
06085509102,06085507600,25
06085509102,06085503504,19
06085509102,06085501700,16
06085509102,06085502001,17
06085509102,06085502901,23
06085509102,06085507806,13
06085509102,06085508303,9
06085509102,06085500901,19
06085509102,06085502101,21
06085509102,06085512027,19
06085509102,06085503902,20
06085509102,06085504314,21
06085509102,06085511915,24
06085509102,06085512021,24
06085509102,06085505401,12
06085509102,06085502301,19
06085509102,06085506302,17
06085509102,06085506703,20
06085509102,06085506801,21
06085509102,06085500600,17
06085509102,06085502601,22
06085509102,06085507905,15
06085509102,06085507301,21
06085509102,06085504316,18
06085509102,06085512005,21
06085509102,06085508504,9
06085509102,06085502702,21
06085509102,06085505100,15
06085509102,06085506701,21
06085509102,06085511702,15
06085509102,06085503330,38
06085509102,06085510600,14
06085509102,06085509401,11
06085509102,06085504102,23
06085509102,06085504311,19
06085509102,06085504201,22
06085509102,06069000400,62
06085509102,06085512308,38
06085509102,06085503115,24
06085509102,06085513000,19
06085509102,06085512024,23
06085509102,06085503334,32
06085509102,06085511608,23
06085509102,06085511910,27
06085509102,06085503304,21
06085509102,06085509802,9
06085509102,06085510802,11
06085509102,06085512314,38
06085509102,06085506702,21
06085509102,06085511100,13
06085509102,06085507702,18
06085509102,06085504420,26
06085509102,06085512401,45
06085509102,06085510001,10
06085509102,06085512033,27
06085509102,06085504417,35
06085509102,06085510700,13
06085509102,06085500800,17
06085509102,06085504002,17
06085509102,06085504202,26
06085509102,06085512022,26
06085509102,06085511704,18
06085509102,06085502909,23
06085509102,06085512305,45
06085509102,06085510002,11
06085509102,06085512034,26
06085509102,06085512402,43
06085509102,06085501900,18
06085509102,06085502202,21
06085509102,06085506304,17
06085509102,06085507203,20
06085509102,06085510500,13
06085509102,06085504422,16
06085509102,06085512052,22
06085509102,06085503337,21
06085509102,06085509109,5
06085509102,06085511400,14
06085509102,06085503331,28
06085509102,06085503325,25
06085509102,06085505900,15
06085509102,06085511609,20
06085509102,06085503312,38
06085509102,06085511800,64
06085509102,06085503709,17
06085509102,06085509102,0
06085509102,06085508102,14
06085509102,06085506603,20
06085509102,06085501102,16
06085509102,06085508304,10
06085509102,06085512510,58
06085509102,06085509302,9
06085509102,06085511907,27
06085509102,06085508507,10
06085509102,06085502201,19
06085509102,06085503802,21
06085509102,06085503803,21
06085509102,06085506503,19
06085509102,06085512307,39
06085509102,06085502902,24
06085509102,06085511000,13
06085509102,06085512053,23
06085509102,06085512503,54
06085509102,06085507904,17
06085509102,06085505008,12
06085509102,06085509303,9
06085509102,06085502500,20
06085509102,06085508703,8
06085509102,06085503214,22
06085509102,06085504416,17
06085509102,06085507402,16
06085509102,06085508401,7
06085509102,06085511911,33
06085509102,06085512602,47
06085509102,06085503208,23
06085509102,06085502002,18
06085509102,06085500300,16
06085509102,06085504315,20
06085509102,06085505001,10
06085509102,06085504601,20
06085509102,06085502400,19
06085509102,06085511200,15
06085509102,06085503213,23
06085509102,06085506204,16
06085509102,06085507002,34
06085509102,06085502903,22
06085509102,06085512312,37
06085509102,06085501101,15
06085509102,06085512509,50
06085509102,06085503804,19
06085509102,06085511705,22
06085509102,06085509304,10
06085509102,06085512035,29
06085509102,06085501300,17
06085509102,06085502910,23
06085509102,06085508204,12
06085509102,06085504318,15
06085509102,06085510200,11
06085509102,06085503322,24
06085509102,06085512309,39
06085509102,06085512505,46
06085509102,06085502302,19
06085509102,06085506900,29
06085509102,06085512043,24
06085509102,06085504415,19
06085509102,06085510400,12
06085509102,06085505700,15
06085509102,06085510100,13
06085509102,06085504411,20
06085509102,06085504307,19
06085509102,06085503903,19
06085509102,06085505202,11
06085509102,06085508301,9
06085509102,06085511909,38
06085509102,06085511905,25
06085509102,06085504803,11
06085509102,06085512310,35
06085509102,06085505305,10
06085509102,06085509000,6
06085509102,06085503305,22
06085509102,06085503602,18
06085509102,06085505304,12
06085509102,06085504323,18
06085509102,06085501800,17
06085509102,06085505301,11
06085509102,06085507906,16
06085509102,06085506501,19
06085509102,06085504700,15
06085509102,06085505800,16
06085509102,06085507001,35
06085508102,06085512042,22
06085508102,06085503306,18
06085508102,06085503108,18
06085508102,06085503323,21
06085508102,06069000600,64
06085508102,06085503401,15
06085508102,06085512020,19
06085508102,06085503110,15
06085508102,06085512029,21
06085508102,06085503118,18
06085508102,06085503116,18
06085508102,06085509107,14
06085508102,06085510803,20
06085508102,06085504418,20
06085508102,06085509902,15
06085508102,06085511301,23
06085508102,06085511913,22
06085508102,06085503703,16
06085508102,06085503105,15
06085508102,06085503710,18
06085508102,06085503003,17
06085508102,06085509201,16
06085508102,06085508505,8
06085508102,06085503211,19
06085508102,06085500902,13
06085508102,06085506102,6
06085508102,06085510300,14
06085508102,06085501402,14
06085508102,06085512026,21
06085508102,06085512032,24
06085508102,06085500400,11
06085508102,06085503121,15
06085508102,06085502800,16
06085508102,06085512603,42
06085508102,06085506402,10
06085508102,06085506301,9
06085508102,06085512019,18
06085508102,06085506604,9
06085508102,06085503001,17
06085508102,06085512031,23
06085508102,06085506401,8
06085508102,06085501401,16
06085508102,06085503324,22
06085508102,06085508001,7
06085508102,06085503511,18
06085508102,06085504505,17
06085508102,06085512045,22
06085508102,06085509202,17
06085508102,06085512023,21
06085508102,06069000300,63
06085508102,06085512311,31
06085508102,06085503402,16
06085508102,06085509500,16
06085508102,06085509700,14
06085508102,06085504901,16
06085508102,06085503002,16
06085508102,06085503601,16
06085508102,06085504320,21
06085508102,06085508404,11
06085508102,06085512038,25
06085508102,06085505303,9
06085508102,06085503507,17
06085508102,06085507903,9
06085508102,06085506305,9
06085508102,06085507807,9
06085508102,06085506103,5
06085508102,06085512047,20
06085508102,06085503713,17
06085508102,06085504423,22
06085508102,06085505402,7
06085508102,06085504410,20
06085508102,06085510900,21
06085508102,06085503510,19
06085508102,06085511916,20
06085508102,06085503117,14
06085508102,06085507808,11
06085508102,06085509404,18
06085508102,06085512037,22
06085508102,06085503218,20
06085508102,06085503329,23
06085508102,06085506803,19
06085508102,06085500100,14
06085508102,06085508602,11
06085508102,06085511707,32
06085508102,06085508403,9
06085508102,06085503707,17
06085508102,06085503212,19
06085508102,06085503708,17
06085508102,06085511912,26
06085508102,06085504421,23
06085508102,06085503336,20
06085508102,06085512508,45
06085508102,06085512506,42
06085508102,06085508003,4
06085508102,06085503210,21
06085508102,06085501200,15
06085508102,06085502906,21
06085508102,06085504413,19
06085508102,06085501501,14
06085508102,06085509106,14
06085508102,06085501600,13
06085508102,06085509403,17
06085508102,06085512200,70
06085508102,06085503111,16
06085508102,06085503712,17
06085508102,06085506606,10
06085508102,06085504806,10
06085508102,06085501502,16
06085508102,06085507205,14
06085508102,06085503113,12
06085508102,06085503123,15
06085508102,06085504319,19
06085508102,06085506605,10
06085508102,06085505500,9
06085508102,06085506000,7
06085508102,06085512039,24
06085508102,06085507701,10
06085508102,06085503711,16
06085508102,06085504506,20
06085508102,06085503321,19
06085508102,06085509901,15
06085508102,06085504805,15
06085508102,06085509600,15
06085508102,06085508101,5
06085508102,06085503509,21
06085508102,06085504504,20
06085508102,06085503112,13
06085508102,06085508202,4
06085508102,06085508704,9
06085508102,06085503313,23
06085508102,06085503217,20
06085508102,06085503508,20
06085508102,06085504507,19
06085508102,06069000200,58
06085508102,06085503333,23
06085508102,06085504322,17
06085508102,06069000501,64
06085508102,06085501000,13
06085508102,06085502603,13
06085508102,06085503207,19
06085508102,06085512313,38
06085508102,06085505007,13
06085508102,06085500200,13
06085508102,06085508508,8
06085508102,06085512604,42
06085508102,06085504321,19
06085508102,06085505302,10
06085508102,06085506502,15
06085508102,06085503315,21
06085508102,06085503332,32
06085508102,06085504802,11
06085508102,06085508503,10
06085508102,06085500500,11
06085508102,06069000701,63
06085508102,06069000100,68
06085508102,06085509108,14
06085508102,06085512025,20
06085508102,06085504412,21
06085508102,06069000502,62
06085508102,06085511302,23
06085508102,06085507100,18
06085508102,06085510801,20
06085508102,06085511701,19
06085508102,06085507302,22
06085508102,06085506202,7
06085508102,06085502908,18
06085508102,06085504101,19
06085508102,06085506601,8
06085508102,06085503122,15
06085508102,06085507703,13
06085508102,06085512030,23
06085508102,06085511914,20
06085508102,06085507206,18
06085508102,06085506203,6
06085508102,06085505006,15
06085508102,06085507805,10
06085508102,06085506101,4
06085508102,06085507500,12
06085508102,06085502907,19
06085508102,06085502102,10
06085508102,06085505203,12
06085508102,06085508601,13
06085508102,06085504602,33
06085508102,06085502701,14
06085508102,06085509105,12
06085508102,06085505009,17
06085508102,06085504001,17
06085508102,06085512100,35
06085508102,06085512017,23
06085508102,06085503506,17
06085508102,06085506802,16
06085508102,06085506804,17
06085508102,06085505403,5
06085508102,06085503204,20
06085508102,06085504414,21
06085508102,06085504317,18
06085508102,06085502604,13
06085508102,06085508800,12
06085508102,06085508900,10
06085508102,06069000801,69
06085508102,06069000702,66
06085508102,06085508203,8
06085508102,06085505600,11
06085508102,06085508004,5
06085508102,06085507401,9
06085508102,06085503326,26
06085508102,06085512001,27
06085508102,06085503327,23
06085508102,06085504308,28
06085508102,06085512036,22
06085508102,06085507600,21
06085508102,06085503504,16
06085508102,06085501700,11
06085508102,06085502001,11
06085508102,06085502901,15
06085508102,06085507806,9
06085508102,06085508303,9
06085508102,06085500901,16
06085508102,06085502101,12
06085508102,06085512027,16
06085508102,06085503902,18
06085508102,06085504314,21
06085508102,06085511915,21
06085508102,06085512021,20
06085508102,06085505401,6
06085508102,06085502301,12
06085508102,06085506302,8
06085508102,06085506703,15
06085508102,06085506801,16
06085508102,06085500600,12
06085508102,06085502601,14
06085508102,06085507905,10
06085508102,06085507301,13
06085508102,06085504316,18
06085508102,06085512005,18
06085508102,06085508504,9
06085508102,06085502702,15
06085508102,06085505100,18
06085508102,06085506701,12
06085508102,06085511702,13
06085508102,06085503330,37
06085508102,06085510600,20
06085508102,06085509401,19
06085508102,06085504102,20
06085508102,06085504311,19
06085508102,06085504201,20
06085508102,06069000400,60
06085508102,06085512308,37
06085508102,06085503115,20
06085508102,06085513000,24
06085508102,06085512024,19
06085508102,06085503334,30
06085508102,06085511608,23
06085508102,06085511910,23
06085508102,06085503304,19
06085508102,06085509802,15
06085508102,06085510802,19
06085508102,06085512314,36
06085508102,06085506702,13
06085508102,06085511100,19
06085508102,06085507702,14
06085508102,06085504420,30
06085508102,06085512401,43
06085508102,06085510001,13
06085508102,06085512033,24
06085508102,06085504417,39
06085508102,06085510700,20
06085508102,06085500800,14
06085508102,06085504002,14
06085508102,06085504202,24
06085508102,06085512022,24
06085508102,06085511704,16
06085508102,06085502909,19
06085508102,06085512305,43
06085508102,06085510002,11
06085508102,06085512034,24
06085508102,06085512402,42
06085508102,06085501900,11
06085508102,06085502202,12
06085508102,06085506304,8
06085508102,06085507203,14
06085508102,06085510500,17
06085508102,06085504422,20
06085508102,06085512052,18
06085508102,06085503337,20
06085508102,06085509109,13
06085508102,06085511400,21
06085508102,06085503331,26
06085508102,06085503325,22
06085508102,06085505900,6
06085508102,06085511609,22
06085508102,06085503312,35
06085508102,06085511800,58
06085508102,06085503709,18
06085508102,06085509102,13
06085508102,06085508102,0
06085508102,06085506603,11
06085508102,06085501102,17
06085508102,06085508304,9
06085508102,06085512510,56
06085508102,06085509302,18
06085508102,06085511907,24
06085508102,06085508507,7
06085508102,06085502201,12
06085508102,06085503802,19
06085508102,06085503803,19
06085508102,06085506503,11
06085508102,06085512307,37
06085508102,06085502902,16
06085508102,06085511000,20
06085508102,06085512053,19
06085508102,06085512503,53
06085508102,06085507904,8
06085508102,06085505008,16
06085508102,06085509303,17
06085508102,06085502500,15
06085508102,06085508703,9
06085508102,06085503214,19
06085508102,06085504416,20
06085508102,06085507402,9
06085508102,06085508401,12
06085508102,06085511911,29
06085508102,06085512602,46
06085508102,06085503208,21
06085508102,06085502002,10
06085508102,06085500300,14
06085508102,06085504315,21
06085508102,06085505001,12
06085508102,06085504601,26
06085508102,06085502400,14
06085508102,06085511200,21
06085508102,06085503213,19
06085508102,06085506204,7
06085508102,06085507002,28
06085508102,06085502903,16
06085508102,06085512312,36
06085508102,06085501101,15
06085508102,06085512509,49
06085508102,06085503804,17
06085508102,06085511705,21
06085508102,06085509304,16
06085508102,06085512035,26
06085508102,06085501300,14
06085508102,06085502910,20
06085508102,06085508204,6
06085508102,06085504318,15
06085508102,06085510200,14
06085508102,06085503322,21
06085508102,06085512309,38
06085508102,06085512505,44
06085508102,06085502302,13
06085508102,06085506900,24
06085508102,06085512043,23
06085508102,06085504415,22
06085508102,06085510400,17
06085508102,06085505700,10
06085508102,06085510100,11
06085508102,06085504411,21
06085508102,06085504307,18
06085508102,06085503903,17
06085508102,06085505202,11
06085508102,06085508301,10
06085508102,06085511909,34
06085508102,06085511905,22
06085508102,06085504803,15
06085508102,06085512310,33
06085508102,06085505305,6
06085508102,06085509000,13
06085508102,06085503305,19
06085508102,06085503602,16
06085508102,06085505304,8
06085508102,06085504323,19
06085508102,06085501800,11
06085508102,06085505301,8
06085508102,06085507906,8
06085508102,06085506501,11
06085508102,06085504700,21
06085508102,06085505800,8
06085508102,06085507001,29
06085506603,06085512042,20
06085506603,06085503306,20
06085506603,06085503108,16
06085506603,06085503323,23
06085506603,06069000600,61
06085506603,06085503401,18
06085506603,06085512020,17
06085506603,06085503110,18
06085506603,06085512029,18
06085506603,06085503118,20
06085506603,06085503116,16
06085506603,06085509107,18
06085506603,06085510803,25
06085506603,06085504418,23
06085506603,06085509902,20
06085506603,06085511301,27
06085506603,06085511913,16
06085506603,06085503703,18
06085506603,06085503105,17
06085506603,06085503710,20
06085506603,06085503003,13
06085506603,06085509201,20
06085506603,06085508505,16
06085506603,06085503211,21
06085506603,06085500902,15
06085506603,06085506102,10
06085506603,06085510300,19
06085506603,06085501402,16
06085506603,06085512026,19
06085506603,06085512032,21
06085506603,06085500400,12
06085506603,06085503121,17
06085506603,06085502800,10
06085506603,06085512603,39
06085506603,06085506402,7
06085506603,06085506301,10
06085506603,06085512019,16
06085506603,06085506604,4
06085506603,06085503001,13
06085506603,06085512031,20
06085506603,06085506401,8
06085506603,06085501401,17
06085506603,06085503324,24
06085506603,06085508001,13
06085506603,06085503511,20
06085506603,06085504505,18
06085506603,06085512045,19
06085506603,06085509202,21
06085506603,06085512023,18
06085506603,06069000300,60
06085506603,06085512311,28
06085506603,06085503402,18
06085506603,06085509500,20
06085506603,06085509700,18
06085506603,06085504901,18
06085506603,06085503002,13
06085506603,06085503601,17
06085506603,06085504320,22
06085506603,06085508404,17
06085506603,06085512038,22
06085506603,06085505303,12
06085506603,06085503507,19
06085506603,06085507903,11
06085506603,06085506305,7
06085506603,06085507807,14
06085506603,06085506103,11
06085506603,06085512047,17
06085506603,06085503713,19
06085506603,06085504423,24
06085506603,06085505402,10
06085506603,06085504410,21
06085506603,06085510900,26
06085506603,06085503510,21
06085506603,06085511916,14
06085506603,06085503117,17
06085506603,06085507808,13
06085506603,06085509404,22
06085506603,06085512037,20
06085506603,06085503218,19
06085506603,06085503329,24
06085506603,06085506803,12
06085506603,06085500100,15
06085506603,06085508602,17
06085506603,06085511707,36
06085506603,06085508403,16
06085506603,06085503707,19
06085506603,06085503212,21
06085506603,06085503708,19
06085506603,06085511912,22
06085506603,06085504421,25
06085506603,06085503336,21
06085506603,06085512508,42
06085506603,06085512506,39
06085506603,06085508003,12
06085506603,06085503210,20
06085506603,06085501200,17
06085506603,06085502906,14
06085506603,06085504413,22
06085506603,06085501501,16
06085506603,06085509106,19
06085506603,06085501600,15
06085506603,06085509403,22
06085506603,06085512200,67
06085506603,06085503111,18
06085506603,06085503712,19
06085506603,06085506606,4
06085506603,06085504806,16
06085506603,06085501502,18
06085506603,06085507205,10
06085506603,06085503113,14
06085506603,06085503123,16
06085506603,06085504319,20
06085506603,06085506605,6
06085506603,06085505500,11
06085506603,06085506000,10
06085506603,06085512039,21
06085506603,06085507701,14
06085506603,06085503711,18
06085506603,06085504506,23
06085506603,06085503321,21
06085506603,06085509901,20
06085506603,06085504805,21
06085506603,06085509600,19
06085506603,06085508101,14
06085506603,06085503509,23
06085506603,06085504504,23
06085506603,06085503112,15
06085506603,06085508202,13
06085506603,06085508704,16
06085506603,06085503313,25
06085506603,06085503217,18
06085506603,06085503508,22
06085506603,06085504507,21
06085506603,06069000200,55
06085506603,06085503333,24
06085506603,06085504322,18
06085506603,06069000501,61
06085506603,06085501000,15
06085506603,06085502603,8
06085506603,06085503207,19
06085506603,06085512313,36
06085506603,06085505007,16
06085506603,06085500200,14
06085506603,06085508508,14
06085506603,06085512604,39
06085506603,06085504321,20
06085506603,06085505302,12
06085506603,06085506502,7
06085506603,06085503315,23
06085506603,06085503332,33
06085506603,06085504802,18
06085506603,06085508503,17
06085506603,06085500500,12
06085506603,06069000701,60
06085506603,06069000100,65
06085506603,06085509108,20
06085506603,06085512025,18
06085506603,06085504412,24
06085506603,06069000502,59
06085506603,06085511302,28
06085506603,06085507100,13
06085506603,06085510801,24
06085506603,06085511701,25
06085506603,06085507302,20
06085506603,06085506202,7
06085506603,06085502908,11
06085506603,06085504101,21
06085506603,06085506601,4
06085506603,06085503122,17
06085506603,06085507703,18
06085506603,06085512030,21
06085506603,06085511914,16
06085506603,06085507206,12
06085506603,06085506203,10
06085506603,06085505006,18
06085506603,06085507805,17
06085506603,06085506101,11
06085506603,06085507500,10
06085506603,06085502907,13
06085506603,06085502102,11
06085506603,06085505203,13
06085506603,06085508601,19
06085506603,06085504602,38
06085506603,06085502701,8
06085506603,06085509105,16
06085506603,06085505009,21
06085506603,06085504001,19
06085506603,06085512100,32
06085506603,06085512017,21
06085506603,06085503506,19
06085506603,06085506802,10
06085506603,06085506804,11
06085506603,06085505403,12
06085506603,06085503204,19
06085506603,06085504414,23
06085506603,06085504317,19
06085506603,06085502604,6
06085506603,06085508800,18
06085506603,06085508900,17
06085506603,06069000801,67
06085506603,06069000702,63
06085506603,06085508203,15
06085506603,06085505600,13
06085506603,06085508004,10
06085506603,06085507401,9
06085506603,06085503326,27
06085506603,06085512001,24
06085506603,06085503327,23
06085506603,06085504308,30
06085506603,06085512036,19
06085506603,06085507600,20
06085506603,06085503504,18
06085506603,06085501700,13
06085506603,06085502001,11
06085506603,06085502901,9
06085506603,06085507806,15
06085506603,06085508303,16
06085506603,06085500901,18
06085506603,06085502101,11
06085506603,06085512027,14
06085506603,06085503902,20
06085506603,06085504314,22
06085506603,06085511915,15
06085506603,06085512021,19
06085506603,06085505401,13
06085506603,06085502301,12
06085506603,06085506302,6
06085506603,06085506703,7
06085506603,06085506801,12
06085506603,06085500600,13
06085506603,06085502601,10
06085506603,06085507905,11
06085506603,06085507301,10
06085506603,06085504316,19
06085506603,06085512005,15
06085506603,06085508504,17
06085506603,06085502702,8
06085506603,06085505100,20
06085506603,06085506701,5
06085506603,06085511702,18
06085506603,06085503330,38
06085506603,06085510600,26
06085506603,06085509401,24
06085506603,06085504102,22
06085506603,06085504311,20
06085506603,06085504201,22
06085506603,06069000400,57
06085506603,06085512308,34
06085506603,06085503115,21
06085506603,06085513000,30
06085506603,06085512024,17
06085506603,06085503334,30
06085506603,06085511608,29
06085506603,06085511910,18
06085506603,06085503304,21
06085506603,06085509802,19
06085506603,06085510802,24
06085506603,06085512314,34
06085506603,06085506702,4
06085506603,06085511100,24
06085506603,06085507702,17
06085506603,06085504420,33
06085506603,06085512401,41
06085506603,06085510001,19
06085506603,06085512033,21
06085506603,06085504417,41
06085506603,06085510700,25
06085506603,06085500800,16
06085506603,06085504002,16
06085506603,06085504202,26
06085506603,06085512022,21
06085506603,06085511704,21
06085506603,06085502909,14
06085506603,06085512305,41
06085506603,06085510002,16
06085506603,06085512034,21
06085506603,06085512402,39
06085506603,06085501900,13
06085506603,06085502202,10
06085506603,06085506304,8
06085506603,06085507203,9
06085506603,06085510500,23
06085506603,06085504422,22
06085506603,06085512052,16
06085506603,06085503337,20
06085506603,06085509109,19
06085506603,06085511400,26
06085506603,06085503331,28
06085506603,06085503325,24
06085506603,06085505900,9
06085506603,06085511609,27
06085506603,06085503312,37
06085506603,06085511800,53
06085506603,06085503709,19
06085506603,06085509102,20
06085506603,06085508102,12
06085506603,06085506603,0
06085506603,06085501102,18
06085506603,06085508304,16
06085506603,06085512510,54
06085506603,06085509302,23
06085506603,06085511907,19
06085506603,06085508507,13
06085506603,06085502201,11
06085506603,06085503802,21
06085506603,06085503803,21
06085506603,06085506503,4
06085506603,06085512307,35
06085506603,06085502902,11
06085506603,06085511000,24
06085506603,06085512053,17
06085506603,06085512503,50
06085506603,06085507904,10
06085506603,06085505008,19
06085506603,06085509303,22
06085506603,06085502500,12
06085506603,06085508703,16
06085506603,06085503214,20
06085506603,06085504416,21
06085506603,06085507402,7
06085506603,06085508401,17
06085506603,06085511911,25
06085506603,06085512602,43
06085506603,06085503208,20
06085506603,06085502002,12
06085506603,06085500300,15
06085506603,06085504315,22
06085506603,06085505001,17
06085506603,06085504601,31
06085506603,06085502400,14
06085506603,06085511200,26
06085506603,06085503213,21
06085506603,06085506204,8
06085506603,06085507002,23
06085506603,06085502903,11
06085506603,06085512312,33
06085506603,06085501101,16
06085506603,06085512509,46
06085506603,06085503804,19
06085506603,06085511705,27
06085506603,06085509304,21
06085506603,06085512035,23
06085506603,06085501300,17
06085506603,06085502910,16
06085506603,06085508204,15
06085506603,06085504318,16
06085506603,06085510200,20
06085506603,06085503322,23
06085506603,06085512309,35
06085506603,06085512505,42
06085506603,06085502302,13
06085506603,06085506900,19
06085506603,06085512043,21
06085506603,06085504415,23
06085506603,06085510400,22
06085506603,06085505700,12
06085506603,06085510100,16
06085506603,06085504411,22
06085506603,06085504307,20
06085506603,06085503903,19
06085506603,06085505202,13
06085506603,06085508301,16
06085506603,06085511909,28
06085506603,06085511905,18
06085506603,06085504803,22
06085506603,06085512310,31
06085506603,06085505305,13
06085506603,06085509000,20
06085506603,06085503305,21
06085506603,06085503602,18
06085506603,06085505304,14
06085506603,06085504323,20
06085506603,06085501800,13
06085506603,06085505301,14
06085506603,06085507906,10
06085506603,06085506501,7
06085506603,06085504700,26
06085506603,06085505800,11
06085506603,06085507001,23
06085501102,06085512042,15
06085501102,06085503306,13
06085501102,06085503108,15
06085501102,06085503323,15
06085501102,06069000600,57
06085501102,06085503401,10
06085501102,06085512020,16
06085501102,06085503110,9
06085501102,06085512029,16
06085501102,06085503118,12
06085501102,06085503116,15
06085501102,06085509107,19
06085501102,06085510803,23
06085501102,06085504418,13
06085501102,06085509902,20
06085501102,06085511301,25
06085501102,06085511913,21
