GEOID,med_incomeE,total_hhsE,no_veh_hhE,one_veh_hhE,two_veh_hhE,three_veh_hhE,fourmore_veh_hhE,no_worker_hhE,one_worker_hhE,two_worker_hhE,threemore_worker_hhE,hh_1personE,hh_2personE,hh_3personE,hh_4person_plusE,inc_lt_10kE,inc_btw_10k_15kE,inc_btw_15k_20kE,inc_btw_20k_25kE,inc_btw_25k_30kE,inc_btw_30k_35kE,inc_btw_35k_40kE,inc_btw_40k_45kE,inc_btw_45k_50kE,inc_btw_50k_60kE,inc_btw_60k_75kE,inc_btw_75k_100kE,inc_btw_100k_125kE,inc_btw_125k_150kE,inc_btw_150k_200kE,inc_gt_200kE,total_workerE,total_wfhE,hh_cardef_1w0vE,hh_cardef_2w0vE,hh_cardef_2w1vE,hh_cardef_3w0vE,hh_cardef_3w1vE,hh_cardef_3w2vE,total_jobs,basic_jobs,retail_jobs,service_jobs,geometry,ratio_no_veh,ratio_no_worker,ratio_lt_10k,non_wfh,cardef_hh,carnodef_hh,wfh_percent,alt_service_jobs,jobs_change,commuter_change,alt_non_wfh,alt_wfh,car_access,transit_access,ratio,inc_quint_1,inc_quint_5,pct_big_hh,pct_lo_inc,pct_hi_inc,pct_no_veh,pct_wfh_pop,pct_cardef_hh,transit_access_100k,pred,no_vehE
06085503709,16097,1981,410,619,675,159,118,736,569,441,235,439,560,319,663,133,302,256,230,53,65,99,24,59,146,77,137,60,112,75,153,2416,52,85,8,68,30,22,43,1182,526,6,650,"list(list(c(-121.869365, -121.865196, -121.863251, -121.858499, -121.857787, -121.854976, -121.855429, -121.857702, -121.860698, -121.863342, -121.867982, -121.868827, -121.869365, 37.366808, 37.369633, 37.37094, 37.366391, 37.365112, 37.362258, 37.361666, 37.360126, 37.357988, 37.36067, 37.36542, 37.366162, 37.366808)))",0.20696617869762743,0.37152953054013127,0.06713780918727916,2364,256,1725,0.4,390,260,945.6,1418.4,997.6,944362,7410,0.00784656731211124,921,400,0.49570923775870773,0.46491670873296315,0.20191822311963656,0.24711082216082686,0.02152317880794702,0.1292276627965674,0.0741,0.24711082216082686,490
06085509102,102721,2285,96,1025,947,184,33,274,1069,754,188,526,1022,581,156,84,55,44,11,0,24,0,0,16,97,16,136,282,244,469,807,3241,168,59,18,259,0,0,109,10190,2799,22,7369,"list(list(c(-122.05227, -122.05218, -122.04968, -122.04744, -122.04743, -122.047257, -122.046597, -122.045638, -122.044981, -122.046315, -122.044473, -122.046115, -122.046534, -122.037361, -122.035937, -122.02786, -122.03049, -122.03055, -122.03073, -122.03214, -122.0336, -122.044737, -122.045487, -122.052311, -122.05227, 37.38597, 37.38615, 37.38587, 37.38648, 37.38803, 37.390592, 37.390507, 37.392556, 37.394453, 37.394871, 37.399732, 37.400025, 37.40293, 37.400906, 37.400637, 37.39886, 37.39033, 
37.38974, 37.38845, 37.38419, 37.37957, 37.383121, 37.383477, 37.385744, 37.38597)))",0.04201312910284464,0.1199124726477024,0.03676148796498905,3073,445,1840,0.4,4421.4,2947.6000000000004,1229.2,1843.8,1397.2,1020527,13216,0.01295017182298949,194,1802,0.3225382932166302,0.08490153172866521,0.7886214442013129,0.043681550418710545,0.05183585313174946,0.19474835886214442,0.13216,0.043681550418710545,100
06085508102,104453,1328,52,535,576,127,38,174,597,502,55,273,387,417,251,52,0,0,51,0,14,9,38,0,39,43,129,145,74,126,608,1800,106,43,9,127,0,0,11,40364,34524,219,5621,"list(list(c(-122.014194, -122.01416, -122.009098, -122.0071, -122.002386, -121.99554, -121.995813, -121.995442, -121.99539, -121.995417, -121.996, -121.99568, -121.995691, -121.99986, -122.000939, -122.00337, -122.00457, -122.00649, -122.0141, -122.01425, -122.014194, 37.332727, 37.33774, 37.337409, 37.33777, 37.337801, 37.33787, 37.337545, 37.332823, 37.33128, 37.330497, 37.32489, 37.3231, 37.32294, 37.32294, 37.32293, 37.32293, 37.32295, 37.32295, 37.32287, 37.3304, 37.332727)))",0.0391566265060241,0.13102409638554216,0.0391566265060241,1694,190,1138,0.4,3372.6,2248.4,677.6,1016.4,783.6,1004998,41404,0.04119809193650137,103,953,0.5030120481927711,0.07756024096385543,0.7176204819277109,0.03918032792618081,0.058888888888888886,0.1430722891566265,0.41404,0.03918032792618081,52
06085506603,64695,1354,15,272,584,317,166,273,433,527,121,240,456,245,413,15,19,48,17,0,46,9,26,22,49,89,97,123,82,190,522,1917,70,6,0,14,0,0,11,199,30,42,127,"list(list(c(-121.977399, -121.976584, -121.976631, -121.976623, -121.976591, -121.974164, -121.96799, -121.96752, -121.967467, -121.965678, -121.96071, -121.96096, -121.960961, -121.963437, -121.964673, -121.968536, -121.970712, -121.971355, -121.976079, -121.976679, -121.976604, -121.977277, -121.977399, 37.281836, 37.281839, 37.283601, 37.284405, 37.28599, 37.286094, 37.28638, 37.286487, 37.286501, 37.286708, 37.28693, 37.28435, 37.283635, 37.279244, 37.278741, 37.277073, 37.277204, 37.277457, 
37.277582, 37.277356, 37.278371, 37.279143, 37.281836)))",0.01107828655834564,0.2016248153618907,0.01107828655834564,1847,31,1323,0.4,76.2,50.8,738.8000000000001,1108.1999999999998,808.8000000000001,961270,4282,0.00445452370301788,99,917,0.4859675036927622,0.07311669128508123,0.6772525849335302,0.03754853522392236,0.036515388628064686,0.022895125553914326,0.04282,0.03754853522392236,51
06085501102,37328,1335,51,396,479,234,175,171,580,354,230,310,362,181,482,23,39,56,19,55,68,11,50,16,58,88,140,249,96,174,193,2260,66,31,9,20,11,23,25,406,129,7,270,"list(list(c(-121.887746, -121.884013, -121.879492, -121.877449, -121.875901, -121.873804, -121.873623, -121.874177, -121.87549, -121.878291, -121.881089, -121.882957, -121.885876, -121.890661, -121.887746, 37.355005, 37.356774, 37.358929, 37.36108, 37.360611, 37.359704, 37.358425, 37.352766, 37.352123, 37.350792, 37.349463, 37.348576, 37.347191, 37.353617, 37.355005)))",0.03820224719101123,0.12808988764044943,0.01722846441947565,2194,119,1216,0.4,162,108,877.6,1316.4,943.6,953310,24535,0.02573664390387177,137,712,0.4966292134831461,0.10262172284644194,0.5333333333333333,0.05290317030395287,0.02920353982300885,0.08913857677902622,0.24535,0.05290317030395287,71
06085508304,54715,3019,133,890,1472,340,184,452,1294,970,303,523,989,667,840,142,49,74,111,89,117,39,87,0,181,210,392,236,285,266,741,4315,240,51,33,95,13,41,14,559,79,3,477,"list(list(c(-122.04154, -122.038022, -122.03242, -122.03243, -122.03242, -122.0324, -122.032396, -122.03239, -122.03239, -122.03239, -122.03673, -122.040302, -122.04151, -122.041498, -122.04152, -122.04152, -122.04152, -122.04151, -122.04154, 37.35207, 37.35209, 37.35204, 37.34664, 37.344785, 37.33994, 37.33961, 37.338311, 37.338147, 37.33761, 37.33757, 37.33758, 37.33757, 37.34118, 37.34223, 37.34299, 37.34479, 37.34666, 37.35207)))",0.04405432262338522,0.14971844981782048,0.04703544219940377,4075,247,2772,0.4,286.2,190.8,1630,2445,1870,990317,2649,0.00267490106703207,376,1528,0.4991719112288837,0.12454455117588606,0.5061278569062604,0.06510093610229269,0.055619930475086905,0.08181517058628685,0.02649,0.06510093610229269,197
06085512510,45704,2493,169,524,1030,388,382,575,612,1027,279,384,964,515,630,100,13,66,94,114,54,29,29,47,198,219,303,200,162,344,521,3645,239,17,0,102,0,0,19,1465,241,19,1205,"list(list(c(-121.618529, -121.616334, -121.617053, -121.616585, -121.616393, -121.613778, -121.6118, -121.611574, -121.612766, -121.613295, -121.612791, -121.613893, -121.6124, -121.61116, -121.61094, -121.60794, -121.59962, -121.598876, -121.586674, -121.58704, -121.58687, -121.5866, -121.58787, -121.58458, -121.585273, -121.58742, -121.58763, -121.58702, -121.58776, -121.58675, -121.5857, -121.58351, -121.5803, -121.57669, -121.57333, -121.569229, -121.56866, -121.56821, -121.5645, -121.5625, -121.555304, 
-121.55304, -121.55091, -121.55279, -121.552639, -121.555108, -121.565445, -121.568456, -121.57239, -121.580327, -121.580815, -121.58282, -121.5838, -121.58536, -121.59295, -121.59285, -121.59441, -121.597105, -121.597853, -121.600609, -121.603573, -121.605982, -121.608234, -121.61034, -121.617416, -121.621672, -121.618529, 36.980616, 36.982119, 36.986057, 36.988598, 36.989606, 36.992215, 36.997392, 36.998974, 37.000838, 37.003574, 37.007662, 37.008477, 37.01019, 37.01021, 37.0119, 37.01194, 37.01321, 
37.013444, 37.013505, 37.00867, 37.00813, 37.00331, 37.00089, 36.99941, 36.998493, 36.99582, 36.99452, 36.99227, 36.98738, 36.98423, 36.98307, 36.98436, 36.98461, 36.98284, 36.98206, 36.976685, 36.97631, 36.97632, 36.97677, 36.97377, 36.975885, 36.96886, 36.96095, 36.94807, 36.9429, 36.943847, 36.945789, 36.948325, 36.94774, 36.952921, 36.955949, 36.95848, 36.95717, 36.95689, 36.9592, 36.96161, 36.96294, 36.964178, 36.965138, 36.966452, 36.969903, 36.971054, 36.971383, 36.972675, 36.974934, 36.977156, 
36.980616)))",0.06778981147212194,0.23064580826313677,0.04011231448054553,3406,138,2355,0.4,723,482,1362.4,2043.6,1601.4,36694,1467,0.03997928816700278,273,1227,0.4592860008022463,0.1095066185318893,0.49217809867629364,0.05629785298219822,0.06556927297668039,0.05535499398315283,0.01467,0.05629785298219822,140
06085509302,71938,1239,9,382,677,131,40,291,433,450,65,280,435,252,272,37,21,25,77,9,29,5,17,30,9,43,84,185,63,171,434,1603,115,0,0,55,0,5,27,2426,636,115,1675,"list(list(c(-122.1081, -122.10797, -122.10666, -122.104569, -122.103313, -122.102158, -122.10203, -122.101277, -122.09838, -122.09687, -122.0925, -122.09399, -122.09514, -122.09747, -122.102036, -122.1045, -122.10831, -122.1081, 37.40829, 37.40842, 37.41099, 37.413502, 37.416208, 37.415586, 37.41552, 37.415177, 37.41239, 37.41178, 37.41152, 37.40892, 37.40691, 37.40298, 37.404792, 37.40582, 37.40808, 37.40829)))",0.0072639225181598,0.23486682808716708,0.02986279257465698,1488,87,1152,0.4,1005,670,595.2,892.8,710.2,966970,9436,0.00975831721770065,160,853,0.42292171105730425,0.129136400322841,0.688458434221146,0.06741402959761408,0.07174048658764816,0.07021791767554479,0.09436,0.06741402959761408,84
06085511907,80500,1351,9,198,605,395,144,260,354,571,166,164,387,270,530,42,0,27,8,30,0,26,11,0,73,0,53,79,168,223,611,2096,138,9,0,14,0,8,6,442,18,24,400,"list(list(c(-121.869389, -121.866945, -121.859773, -121.858703, -121.859755, -121.85979, -121.858138, -121.849556, -121.847702, -121.846699, -121.844792, -121.842953, -121.842087, -121.844326, -121.846129, -121.847018, -121.849266, -121.852642, -121.862268, -121.868821, -121.87037, -121.869389, 37.229274, 37.228968, 37.227344, 37.224452, 37.224202, 37.22343, 37.223484, 37.221279, 37.220574, 37.220391, 37.21964, 37.217251, 37.21639, 37.210778, 37.20946, 37.210224, 37.212323, 37.214801, 37.221646, 
37.226827, 37.229294, 37.229274)))",0.00666173205033308,0.19245003700962252,0.0310880829015544,1958,37,1314,0.4,240,160,783.2,1174.8,921.2,844922,1166,0.00138000904225478,77,1081,0.5921539600296077,0.05699481865284974,0.8001480384900074,0.028984985163214044,0.06583969465648855,0.027387120651369355,0.01166,0.028984985163214044,39
06085508507,81354,1302,92,666,471,51,22,110,814,307,71,435,382,310,175,41,9,26,22,0,7,19,0,42,63,92,175,236,134,136,300,1676,58,60,0,62,23,0,18,497,10,104,383,"list(list(c(-122.001593, -122.001009, -122.00051, -121.999616, -121.995838, -121.99594, -121.99633, -121.99927, -122.000319, -122.000473, -122.00097, -122.001736, -122.001593, 37.353842, 37.354103, 37.3586, 37.360653, 37.360695, 37.35843, 37.35218, 37.35218, 37.352173, 37.35217, 37.35216, 37.352146, 37.353842)))",0.0706605222734255,0.08448540706605223,0.0314900153609831,1618,163,1139,0.4,229.8,153.20000000000002,647.2,970.8,705.2,1021421,3448,0.00337568935825678,98,806,0.3725038402457757,0.07526881720430108,0.6190476190476191,0.03872191709515255,0.034606205250596656,0.12519201228878649,0.03448,0.03872191709515255,50
06085502201,39105,3134,428,1197,1251,160,98,865,1151,939,179,1033,991,644,466,211,260,146,45,95,158,172,122,43,110,277,256,229,210,326,474,3660,216,72,0,201,18,0,103,928,12,118,798,"list(list(c(-121.931674, -121.921973, -121.914908, -121.913856, -121.913657, -121.913629, -121.913628, -121.915289, -121.918917, -121.921292, -121.922689, -121.925487, -121.930119, -121.931669, -121.931674, 37.29803, 37.306913, 37.313338, 37.310788, 37.31009, 37.307159, 37.307067, 37.304545, 37.301252, 37.300823, 37.299831, 37.299419, 37.297394, 37.297222, 37.29803)))",0.13656668793873644,0.2760051052967454,0.06732610082961073,3444,394,2740,0.4,478.7999999999999,319.20000000000005,1377.6,2066.3999999999996,1593.6,977375,12823,0.01311983629620156,662,1239,0.3541799617102744,0.21123165283982132,0.39534141671984685,0.1112705641463925,0.05901639344262295,0.12571793235481812,0.12823,0.1112705641463925,349
06085503802,34261,2322,67,295,792,831,337,283,644,1038,357,245,517,475,1085,9,55,42,44,41,43,21,39,53,150,266,407,287,303,340,222,4301,78,0,33,30,0,0,1,963,24,134,805,"list(list(c(-121.843794, -121.842105, -121.842333, -121.836701, -121.834225, -121.833168, -121.832447, -121.832304, -121.832102, -121.830598, -121.830384, -121.826348, -121.828045, -121.828884, -121.830554, -121.831802, -121.832224, -121.833588, -121.834572, -121.835609, -121.836145, -121.837063, -121.837179, -121.838414, -121.839106, -121.840491, -121.841054, -121.841324, -121.842253, -121.843794, 37.386121, 37.389239, 37.390448, 37.391641, 37.392589, 37.391039, 37.38999, 37.390047, 37.389741, 37.387284, 
37.386968, 37.381072, 37.380202, 37.379632, 37.3785, 37.377656, 37.377369, 37.376452, 37.375783, 37.37511, 37.375803, 37.376979, 37.377159, 37.378789, 37.379695, 37.381515, 37.382244, 37.382603, 37.383828, 37.386121)))",0.02885443583118002,0.12187769164513353,0.00387596899224806,4223,64,2258,0.4,483,322,1689.2,2533.8,1767.2,884000,2629,0.00297398190045248,150,1152,0.6718346253229974,0.06459948320413436,0.49612403100775193,0.033021482655160125,0.01813531736805394,0.02756244616709733,0.02629,0.033021482655160125,77
06085503803,31128,1368,27,145,691,354,151,211,412,480,265,93,430,315,530,70,26,54,0,25,31,90,46,7,102,104,109,127,139,172,266,2311,39,27,0,6,0,14,35,741,15,8,718,"list(list(c(-121.857044, -121.856632, -121.853014, -121.850069, -121.848463, -121.843868, -121.842333, -121.842105, -121.843794, -121.842253, -121.845148, -121.847343, -121.851915, -121.853339, -121.854957, -121.857932, -121.857044, 37.38137, 37.383046, 37.385517, 37.388262, 37.388638, 37.389779, 37.390448, 37.389239, 37.386121, 37.383828, 37.381863, 37.380423, 37.378752, 37.377738, 37.376986, 37.379922, 37.38137)))",0.01973684210526315,0.15423976608187134,0.05116959064327485,2272,82,1286,0.4,430.8,287.2,908.8,1363.1999999999998,947.8,884188,2768,0.00313055594511574,150,704,0.6176900584795322,0.10964912280701754,0.5146198830409356,0.057121945538970695,0.016875811337083515,0.059941520467836254,0.02768,0.057121945538970695,78
06085506503,40500,2721,356,833,1139,179,214,704,799,986,232,983,969,297,472,76,120,159,113,149,198,92,16,58,72,187,226,251,237,329,438,3749,266,0,15,15,0,0,65,2263,173,222,1868,"list(list(c(-121.96071, -121.96057, -121.960657, -121.96082, -121.9498, -121.94978, -121.94975, -121.94968, -121.94967, -121.95276, -121.9545, -121.95557, -121.9572, -121.96046, -121.96096, -121.96071, 37.28693, 37.28838, 37.290881, 37.29415, 37.29415, 37.29065, 37.28702, 37.28068, 37.27793, 37.27365, 37.27487, 37.27774, 37.27977, 37.28299, 37.28435, 37.28693)))",0.1308342521131937,0.2587284086732819,0.02793090775450202,3483,95,2626,0.4,1120.8,747.2,1393.2,2089.8,1659.2,951003,16070,0.01689794879721725,468,1255,0.2826166850422639,0.17199558985667035,0.46122748989342155,0.09020077902236347,0.07095225393438251,0.03491363469312753,0.1607,0.09020077902236347,245
06085512307,58378,2412,27,572,1068,524,221,603,1014,633,162,464,976,222,750,62,0,28,87,29,110,56,43,14,99,126,300,178,268,336,676,2928,226,0,0,25,0,12,0,1444,532,144,768,"list(list(c(-121.65773, -121.649139, -121.648061, -121.64617, -121.64084, -121.63771, -121.636878, -121.63979, -121.64072, -121.635526, -121.630647, -121.623215, -121.61835, -121.616755, -121.616454, -121.61481, -121.62765, -121.62941, -121.630393, -121.63451, -121.63605, -121.63757, -121.639401, -121.64128, -121.64546, -121.64631, -121.649297, -121.64998, -121.65141, -121.653108, -121.656323, -121.65773, 37.10601, 37.110712, 37.111306, 37.11239, 37.11377, 37.11501, 37.113473, 37.11187, 37.11097, 
37.107752, 37.104689, 37.100054, 37.097, 37.095637, 37.095273, 37.09259, 37.0876, 37.08847, 37.088709, 37.08843, 37.08867, 37.08936, 37.091256, 37.09254, 37.09305, 37.0942, 37.098369, 37.09933, 37.10137, 37.102617, 37.104944, 37.10601)))",0.01119402985074626,0.25,0.02570480928689884,2702,37,2375,0.4,460.7999999999999,307.20000000000005,1080.8,1621.2,1306.8,252408,1444,0.00572089632658235,177,1458,0.40298507462686567,0.07338308457711443,0.6044776119402985,0.03766536688259687,0.07718579234972678,0.015339966832504145,0.01444,0.03766536688259687,91
06085502902,65054,2812,92,477,1381,460,402,681,770,1036,325,467,1029,543,773,34,0,46,29,70,32,58,0,143,110,144,202,185,170,500,1089,4058,304,13,12,71,21,0,33,1456,70,679,707,"list(list(c(-121.923501, -121.922505, -121.922455, -121.920662, -121.920441, -121.918051, -121.913469, -121.913413, -121.910916, -121.910076, -121.909737, -121.908322, -121.906793, -121.906716, -121.905793, -121.905275, -121.904661, -121.907917, -121.908271, -121.914916, -121.920907, -121.922321, -121.922322, -121.922224, -121.922137, -121.920843, -121.920843, -121.920896, -121.921484, -121.923231, -121.923501, 37.278353, 37.280932, 37.282627, 37.284382, 37.284553, 37.284656, 37.286703, 37.282126, 
37.278295, 37.277067, 37.27657, 37.274507, 37.272283, 37.272171, 37.270714, 37.269445, 37.267944, 37.266985, 37.266815, 37.264811, 37.261882, 37.261749, 37.267001, 37.267402, 37.267602, 37.270304, 37.271511, 37.273384, 37.274366, 37.277046, 37.278353)))",0.03271692745376955,0.242176386913229,0.01209103840682788,3754,150,2662,0.4,424.2,282.8,1501.6,2252.3999999999996,1805.6,900503,3012,0.00334479729662199,109,1944,0.46799431009957326,0.0387624466571835,0.6913229018492176,0.019189947529498243,0.07491375061606703,0.05334281650071124,0.03012,0.019189947529498243,54
06085511000,86097,2393,13,770,1079,437,94,331,1044,812,206,402,748,580,663,60,34,35,15,33,16,0,0,0,78,115,132,150,197,387,1141,3491,338,0,13,164,0,0,18,816,95,113,608,"list(list(c(-122.13304, -122.12823, -122.1231, -122.121105, -122.113809, -122.11057, -122.11077, -122.11643, -122.12257, -122.12862, -122.13304, 37.43575, 37.44055, 37.4457, 37.446846, 37.439976, 37.43688, 37.43678, 37.43312, 37.42915, 37.43296, 37.43575)))",0.00543251149185123,0.13832010029251984,0.0250731299623903,3153,195,2198,0.4,364.8,243.2,1261.2,1891.8,1599.2,957039,2418,0.0025265428054656,144,1875,0.5194316757208525,0.06017551190973673,0.783535311324697,0.030663534211616158,0.09682039530220567,0.0814876723777685,0.02418,0.030663534211616158,73
06085512053,41508,1457,50,272,557,484,94,261,433,482,281,244,392,295,526,24,56,54,22,33,11,31,43,21,25,177,196,100,120,266,278,2392,120,31,0,31,0,0,33,384,22,23,339,"list(list(c(-121.862397, -121.860267, -121.857941, -121.855891, -121.855561, -121.854426, -121.849509, -121.846752, -121.846773, -121.84916, -121.850801, -121.851128, -121.852889, -121.853872, -121.859787, -121.862723, -121.862397, 37.241656, 37.242261, 37.240472, 37.246194, 37.24712, 37.250315, 37.250512, 37.250573, 37.249968, 37.243298, 37.238782, 37.237301, 37.236921, 37.237161, 37.238528, 37.240049, 37.241656)))",0.03431708991077557,0.17913520933424845,0.01647220315717227,2272,95,1362,0.4,203.4,135.6,908.8,1363.1999999999998,1028.8000000000002,900865,7544,0.00837417371082237,156,764,0.5634866163349348,0.10706932052161977,0.5243651338366506,0.0556352126229517,0.05016722408026756,0.06520247083047358,0.07544,0.0556352126229517,81
06085512503,55941,2639,59,283,1108,761,428,478,615,1031,515,279,781,426,1153,0,0,0,54,28,0,0,47,76,19,133,243,210,387,589,853,4482,442,15,0,20,0,0,126,467,169,14,284,"list(list(c(-121.65735, -121.65659, -121.65611, -121.65488, -121.65327, -121.65018, -121.64184, -121.63983, -121.6347, -121.63215, -121.6311, -121.62328, -121.62072, -121.61663, -121.61523, -121.60485, -121.59763, -121.59739, -121.5974, -121.59801, -121.59808, -121.59917, -121.59962, -121.60794, -121.61094, -121.62576, -121.6266, -121.62695, -121.62827, -121.62841, -121.62996, -121.6364, -121.63736, -121.63733, -121.64411, -121.64507, -121.65077, -121.65267, -121.65617, -121.6571, -121.65735, 37.03347, 
37.03451, 37.03795, 37.04222, 37.04542, 37.04616, 37.04589, 37.04527, 37.04457, 37.04468, 37.04327, 37.04083, 37.04023, 37.04095, 37.04287, 37.03984, 37.03772, 37.03605, 37.03551, 37.028859, 37.02801, 37.01778, 37.01321, 37.01194, 37.0119, 37.011661, 37.01217, 37.01419, 37.01568, 37.01727, 37.01879, 37.02116, 37.02173, 37.0278, 37.02795, 37.02966, 37.02975, 37.03013, 37.02996, 37.03161, 37.03347)))",0.02235695339143615,0.18112921561197423,0,4040,161,2478,0.4,170.4,113.6,1616,2424,2058,41416,467,0.01127583542592235,54,2039,0.5983327017809776,0.02046229632436529,0.7726411519514967,0.009237560122074646,0.09861668897813476,0.0610079575596817,0.00467,0.009237560122074646,24
06085507904,93707,1084,8,167,530,336,43,293,317,385,89,127,329,272,356,0,0,13,10,40,31,22,9,0,39,18,12,89,50,192,559,1420,150,0,8,21,0,0,10,353,11,8,334,"list(list(c(-122.007852, -122.00761, -122.007422, -122.007409, -122.007352, -122.007094, -122.005506, -122.00296, -121.998111, -121.996325, -121.99654, -121.996749, -121.996232, -121.996787, -121.997126, -121.998147, -121.998214, -121.999816, -122.001097, -122.002317, -122.00277, -122.003433, -122.00468, -122.007685, -122.007745, -122.007852, 37.293338, 37.29437, 37.296332, 37.296419, 37.296627, 37.299143, 37.30365, 37.31023, 37.30973, 37.309617, 37.308519, 37.307029, 37.304271, 37.30181, 37.301413, 
37.300204, 37.29754, 37.296967, 37.296492, 37.295086, 37.294625, 37.293081, 37.29311, 37.293248, 37.29328, 37.293338)))",0.007380073800738,0.2702952029520295,0,1270,39,1045,0.4,200.4,133.6,508,762,658,960316,782,8.143152878844047e-4,23,890,0.5793357933579336,0.021217712177121772,0.8210332103321033,0.009854059418566413,0.1056338028169014,0.035977859778597784,0.00782,0.009854059418566413,11
06085505008,100752,3489,200,2160,1016,113,0,445,1761,1087,196,948,1487,711,343,201,76,0,0,20,54,58,82,19,54,48,304,395,623,582,973,4726,64,122,30,502,19,98,20,15635,12948,98,2589,"list(list(c(-121.960081, -121.957247, -121.954839, -121.950892, -121.947246, -121.94485, -121.94417, -121.938651, -121.937158, -121.936494, -121.934232, -121.934964, -121.939235, -121.939509, -121.936129, -121.940655, -121.941763, -121.944568, -121.9457, -121.949249, -121.95003, -121.950509, -121.950972, -121.951841, -121.952811, -121.952999, -121.953039, -121.954423, -121.957518, -121.95798, -121.960468, -121.960081, 37.409856, 37.411431, 37.410731, 37.408326, 37.408106, 37.40922, 37.409545, 37.41212, 
37.412509, 37.410682, 37.404635, 37.404422, 37.402128, 37.402027, 37.397375, 37.395672, 37.400277, 37.401018, 37.401029, 37.402895, 37.402974, 37.403502, 37.403761, 37.404025, 37.405027, 37.405616, 37.406302, 37.407506, 37.408911, 37.408478, 37.409359, 37.409856)))",0.05732301519059903,0.12754370879908283,0.05760963026655202,4662,791,2698,0.4,1553.4,1035.6,1864.8,2797.2,1928.8,1036300,25402,0.02451220688989674,277,2573,0.30209229005445687,0.07939237603897965,0.7374605904270565,0.0404992454823059,0.013542107490478206,0.22671252507881914,0.25402,0.0404992454823059,141
06085509303,74714,1734,237,885,549,63,0,474,655,505,100,682,696,183,173,105,77,68,50,67,51,8,38,40,16,166,87,104,146,229,482,2041,69,84,12,177,0,13,52,347,14,8,325,"list(list(c(-122.09514, -122.09399, -122.0925, -122.09181, -122.08873, -122.087529, -122.090301, -122.091312, -122.091716, -122.09367, -122.09747, -122.09514, 37.40691, 37.40892, 37.41152, 37.41135, 37.41012, 37.409711, 37.403056, 37.400534, 37.400694, 37.40147, 37.40298, 37.40691)))",0.1366782006920415,0.27335640138408307,0.06055363321799308,1972,338,1396,0.4,195,130,788.8000000000001,1183.1999999999998,857.8000000000001,985393,7703,0.00781718563050478,300,961,0.20530565167243367,0.17301038062283736,0.5542099192618224,0.09092803338645866,0.033806957373836356,0.19492502883506344,0.07703,0.09092803338645866,158
06085502500,83057,2369,62,556,1118,509,124,413,864,905,187,543,633,469,724,72,47,10,89,70,0,0,11,13,156,39,132,128,220,353,1029,3302,349,0,9,36,0,74,15,971,92,49,830,"list(list(c(-121.907398, -121.903038, -121.904945, -121.899032, -121.897347, -121.893307, -121.888277, -121.885671, -121.881748, -121.880716, -121.88085, -121.881242, -121.880689, -121.88769, -121.893698, -121.904174, -121.907398, 37.288647, 37.29063, 37.293416, 37.296014, 37.296742, 37.298483, 37.300673, 37.301719, 37.301725, 37.301094, 37.297481, 37.296039, 37.292242, 37.289843, 37.2877, 37.283966, 37.288647)))",0.02617138032925284,0.17433516251582945,0.03039257070493879,2953,134,2235,0.4,498,332,1181.2,1771.8,1530.2,944531,3903,0.00413220953044421,218,1730,0.5035880118193331,0.09202195018995357,0.7302659349936682,0.04767026440933343,0.10569351907934585,0.056563951034191644,0.03903,0.04767026440933343,113
06085508703,80417,3163,96,1409,1201,286,171,473,1275,1117,298,625,1204,595,739,34,54,22,0,125,14,19,97,60,208,129,288,115,267,568,1163,4643,194,30,50,289,16,0,77,448,83,79,286,"list(list(c(-122.0216, -122.02047, -122.01758, -122.01376, -122.011262, -122.00095, -121.9963, -121.99629, -121.996779, -121.996202, -121.99816, -122.001391, -122.002718, -122.00366, -122.006065, -122.00824, -122.01374, -122.015, -122.01726, -122.019581, -122.02305, -122.0216, 37.3717, 37.37527, 37.37432, 37.37344, 37.372927, 37.37086, 37.37054, 37.37022, 37.369952, 37.366893, 37.36689, 37.366827, 37.366803, 37.36679, 37.366762, 37.36675, 37.36666, 37.3666, 37.36667, 37.366845, 37.36733, 37.3717)))",0.03035093265886816,0.14954157445463168,0.0107492886500158,4449,462,2701,0.4,171.6,114.4,1779.6,2669.3999999999996,1973.6,1000276,3070,0.00306915291379579,110,2113,0.4217515017388555,0.034777110338286434,0.6680366740436294,0.017063202503930466,0.04178332974370019,0.14606386342080305,0.0307,0.017063202503930466,54
06085503214,23130,2349,177,651,1021,327,173,381,966,619,383,279,529,419,1122,139,194,196,86,89,128,103,138,33,63,285,364,188,128,108,107,3776,57,88,0,75,27,0,36,2041,784,220,1037,"list(list(c(-121.857671, -121.854948, -121.853757, -121.85317, -121.847654, -121.841878, -121.840148, -121.83926, -121.837626, -121.843005, -121.848266, -121.852545, -121.854348, -121.856608, -121.858388, -121.857671, 37.301118, 37.302993, 37.303725, 37.304259, 37.307959, 37.301953, 37.300129, 37.299202, 37.297714, 37.293995, 37.290365, 37.294625, 37.296535, 37.298844, 37.300657, 37.301118)))",0.07535121328224777,0.16219667943805874,0.05917411664538101,3719,226,2123,0.4,622.1999999999999,414.8,1487.6,2231.3999999999996,1544.6,895138,4157,0.00464397668292486,615,531,0.656023839931886,0.26181353767560667,0.2260536398467433,0.13850622958730188,0.015095338983050847,0.09621115368241805,0.04157,0.13850622958730188,325
