fromId,toId,bike_time
06085511400,06085510001,73
06085511400,06085510700,18
06085511400,06085511704,59
06085511400,06085510002,83
06085511400,06085510500,38
06085511400,06085509109,67
06085511400,06085511400,0
06085511400,06085511609,22
06085511400,06085509102,87
06085511400,06085508304,107
06085511400,06085509302,32
06085511400,06085508507,117
06085511400,06085511000,14
06085511400,06081613000,48
06085511400,06085509303,40
06085511400,06085508703,109
06085511400,06085508401,85
06085511400,06085505001,119
06085511400,06085504601,47
06085511400,06085511200,11
06085511400,06085511705,32
06085511400,06085509304,35
06085511400,06085508204,115
06085511400,06085510200,57
06085511400,06085510400,42
06085511400,06085510100,83
06085511400,06085508301,95
06085511400,06085504803,112
06085511400,06085505305,119
06085511400,06085509000,106
06085511400,06085504700,92
06085503331,06085512042,89
06085503331,06085503306,68
06085503331,06085503323,48
06085503331,06085503401,74
06085503331,06085512020,103
06085503331,06085503110,94
06085503331,06085512029,109
06085503331,06085503118,83
06085503331,06085503116,115
06085503331,06085503703,81
06085503331,06085503105,105
06085503331,06085503710,91
06085503331,06085503211,71
06085503331,06085500902,110
06085503331,06085501402,106
06085503331,06085512026,111
06085503331,06085503121,103
06085503331,06085512019,109
06085503331,06085501401,108
06085503331,06085503324,40
06085503331,06085503511,66
06085503331,06085512023,108
06085503331,06085503402,72
06085503331,06085503601,103
06085503331,06085503507,76
06085503331,06085503713,92
06085503331,06085503510,73
06085503331,06085503117,92
06085503331,06085512037,117
06085503331,06085503218,76
06085503331,06085503329,24
06085503331,06085503707,99
06085503331,06085503212,69
06085503331,06085503708,110
06085503331,06085503336,36
06085503331,06085503210,66
06085503331,06085501200,117
06085503331,06085501501,105
06085503331,06085501600,108
06085503331,06085503111,81
06085503331,06085503712,95
06085503331,06085501502,106
06085503331,06085503113,111
06085503331,06085512039,116
06085503331,06085503711,85
06085503331,06085503321,53
06085503331,06085503509,63
06085503331,06085503112,103
06085503331,06085503313,43
06085503331,06085503217,73
06085503331,06085503508,70
06085503331,06085503333,27
06085503331,06085501000,119
06085503331,06085503207,59
06085503331,06085504321,117
06085503331,06085503315,41
06085503331,06085503332,37
06085503331,06085512025,119
06085503331,06085504101,83
06085503331,06085503122,99
06085503331,06085504001,81
06085503331,06085512017,75
06085503331,06085503506,73
06085503331,06085503204,79
06085503331,06085503326,37
06085503331,06085512001,93
06085503331,06085503327,30
06085503331,06085512036,117
06085503331,06085503504,74
06085503331,06085501700,116
06085503331,06085500901,117
06085503331,06085503902,88
06085503331,06085504314,117
06085503331,06085512021,100
06085503331,06085503330,31
06085503331,06085504102,77
06085503331,06085504201,94
06085503331,06085503115,98
06085503331,06085503334,78
06085503331,06085503304,54
06085503331,06085504002,84
06085503331,06085512022,101
06085503331,06085503337,41
06085503331,06085503331,0
06085503331,06085503325,35
06085503331,06085503312,85
06085503331,06085503709,109
06085503331,06085503802,96
06085503331,06085503803,107
06085503331,06085503214,87
06085503331,06085503208,71
06085503331,06085503213,68
06085503331,06085503804,100
06085503331,06085501300,113
06085503331,06085503322,52
06085503331,06085512043,92
06085503331,06085504307,107
06085503331,06085503903,90
06085503331,06085503305,55
06085503331,06085503602,85
06085503325,06085512042,75
06085503325,06085503306,37
06085503325,06085503323,13
06085503325,06085503401,43
06085503325,06085512020,90
06085503325,06085503110,63
06085503325,06085512029,95
06085503325,06085503118,62
06085503325,06085503116,101
06085503325,06085504418,113
06085503325,06085503703,50
06085503325,06085503105,74
06085503325,06085503710,60
06085503325,06085503211,55
06085503325,06085500902,84
06085503325,06085501402,75
06085503325,06085512026,97
06085503325,06085512032,115
06085503325,06085500400,119
06085503325,06085503121,87
06085503325,06085512019,95
06085503325,06085512031,109
06085503325,06085501401,77
06085503325,06085503324,6
06085503325,06085503511,31
06085503325,06085512045,110
06085503325,06085512023,94
06085503325,06085503402,41
06085503325,06085503601,72
06085503325,06085504320,90
06085503325,06085503507,45
06085503325,06085512047,113
06085503325,06085503713,58
06085503325,06085504423,113
06085503325,06085504410,100
06085503325,06085503510,38
06085503325,06085503117,66
06085503325,06085512037,103
06085503325,06085503218,63
06085503325,06085503329,10
06085503325,06085500100,97
06085503325,06085503707,68
06085503325,06085503212,52
06085503325,06085503708,75
06085503325,06085503336,19
06085503325,06085503210,52
06085503325,06085501200,86
06085503325,06085501501,74
06085503325,06085501600,85
06085503325,06085503111,55
06085503325,06085503712,61
06085503325,06085501502,75
06085503325,06085503113,94
06085503325,06085503123,109
06085503325,06085504319,87
06085503325,06085512039,102
06085503325,06085503711,54
06085503325,06085503321,18
06085503325,06085503509,28
06085503325,06085503112,85
06085503325,06085503313,12
06085503325,06085503217,59
06085503325,06085503508,36
06085503325,06085503333,25
06085503325,06085504322,114
06085503325,06085501000,91
06085503325,06085503207,46
06085503325,06085500200,105
06085503325,06085504321,83
06085503325,06085503315,9
06085503325,06085503332,65
06085503325,06085500500,120
06085503325,06085512025,105
06085503325,06085504412,119
06085503325,06085504101,48
06085503325,06085503122,82
06085503325,06085512030,107
06085503325,06085504001,47
06085503325,06085512017,61
06085503325,06085503506,41
06085503325,06085503204,62
06085503325,06085504317,99
06085503325,06085503326,22
06085503325,06085512001,95
06085503325,06085503327,15
06085503325,06085512036,104
06085503325,06085503504,43
06085503325,06085501700,94
06085503325,06085500901,90
06085503325,06085512027,115
06085503325,06085503902,53
06085503325,06085504314,82
06085503325,06085512021,86
06085503325,06085500600,118
06085503325,06085504316,94
06085503325,06085512005,118
06085503325,06085503330,50
06085503325,06085504102,43
06085503325,06085504311,103
06085503325,06085504201,60
06085503325,06085503115,81
06085503325,06085503334,97
06085503325,06085503304,34
06085503325,06085512033,116
06085503325,06085500800,97
06085503325,06085504002,50
06085503325,06085504202,95
06085503325,06085512022,87
06085503325,06085501900,105
06085503325,06085503337,24
06085503325,06085503331,35
06085503325,06085503325,0
06085503325,06085503312,54
06085503325,06085503709,78
06085503325,06085501102,90
06085503325,06085503802,61
06085503325,06085503803,72
06085503325,06085512053,117
06085503325,06085502500,111
06085503325,06085503214,71
06085503325,06085504416,102
06085503325,06085503208,58
06085503325,06085502002,113
06085503325,06085500300,106
06085503325,06085504315,90
06085503325,06085502400,107
06085503325,06085503213,52
06085503325,06085501101,94
06085503325,06085503804,65
06085503325,06085501300,82
06085503325,06085504318,107
06085503325,06085503322,18
06085503325,06085502302,116
06085503325,06085512043,78
06085503325,06085504415,105
06085503325,06085504411,97
06085503325,06085504307,73
06085503325,06085503903,56
06085503325,06085503305,25
06085503325,06085503602,54
06085503325,06085504323,106
06085503325,06085501800,102
06019008302,06019008302,12
06085505900,06085503306,112
06085505900,06085503108,94
06085505900,06085503401,100
06085505900,06085503110,85
06085505900,06085503118,95
06085505900,06085503116,115
06085505900,06085509107,86
06085505900,06085509902,91
06085505900,06085503703,98
06085505900,06085503105,74
06085505900,06085503710,93
06085505900,06085503003,86
06085505900,06085509201,113
06085505900,06085508505,50
06085505900,06085503211,104
06085505900,06085500902,58
06085505900,06085506102,15
06085505900,06085510300,115
06085505900,06085501402,72
06085505900,06085500400,28
06085505900,06085503121,71
06085505900,06085502800,90
06085505900,06085506402,28
06085505900,06085506301,9
06085505900,06085506604,49
06085505900,06085503001,74
06085505900,06085506401,21
06085505900,06085501401,74
06085505900,06085508001,57
06085505900,06085503511,120
06085505900,06085509202,115
06085505900,06085503402,107
06085505900,06085509500,111
06085505900,06085509700,100
06085505900,06085504901,60
06085505900,06085503002,79
06085505900,06085503601,87
06085505900,06085508404,76
06085505900,06085505303,22
06085505900,06085503507,105
06085505900,06085507903,54
06085505900,06085506305,30
06085505900,06085507807,76
06085505900,06085506103,21
06085505900,06085503713,105
06085505900,06085505402,20
06085505900,06085503510,117
06085505900,06085511916,118
06085505900,06085503117,83
06085505900,06085507808,78
06085505900,06085503218,120
06085505900,06085506803,101
06085505900,06085500100,65
06085505900,06085508602,67
06085505900,06085508403,69
06085505900,06085503707,101
06085505900,06085503212,109
06085505900,06085503708,105
06085505900,06085508003,46
06085505900,06085503210,115
06085505900,06085501200,65
06085505900,06085502906,110
06085505900,06085501501,77
06085505900,06085509106,80
06085505900,06085501600,61
06085505900,06085503111,96
06085505900,06085503712,104
06085505900,06085506606,35
06085505900,06085504806,71
06085505900,06085501502,73
06085505900,06085507205,71
06085505900,06085503113,60
06085505900,06085503123,71
06085505900,06085504319,86
06085505900,06085509801,114
06085505900,06085506605,29
06085505900,06085505500,16
06085505900,06085506000,8
06085505900,06085507701,77
06085505900,06085503711,94
06085505900,06085509901,100
06085505900,06085504805,82
06085505900,06085509600,101
06085505900,06085508101,61
06085505900,06085503112,65
06085505900,06085508202,43
06085505900,06085508704,68
06085505900,06085503217,118
06085505900,06085504322,110
06085505900,06085501000,59
06085505900,06085502603,51
06085505900,06085505007,64
06085505900,06085500200,53
06085505900,06085508508,45
06085505900,06085504321,111
06085505900,06085505302,27
06085505900,06085506502,47
06085505900,06085504802,68
06085505900,06085508503,60
06085505900,06085500500,28
06085505900,06085509108,110
06085505900,06085507100,79
06085505900,06085507302,115
06085505900,06085506202,42
06085505900,06085502908,88
06085505900,06085506601,40
06085505900,06085503122,85
06085505900,06085507703,96
06085505900,06085507206,84
06085505900,06085506203,25
06085505900,06085505006,88
06085505900,06085507805,77
06085505900,06085506101,20
06085505900,06085507500,89
06085505900,06085502907,92
06085505900,06085502102,39
06085505900,06085505203,25
06085505900,06085508601,74
06085505900,06085504602,89
06085505900,06085502701,72
06085505900,06085509105,88
06085505900,06085505009,85
06085505900,06085504001,112
06085505900,06085503506,110
06085505900,06085506802,86
06085505900,06085506804,91
06085505900,06085505403,28
06085505900,06085503204,107
06085505900,06085504317,96
06085505900,06085502604,54
06085505900,06085508800,79
06085505900,06085508900,72
06085505900,06085508203,54
06085505900,06085505600,25
06085505900,06085508004,41
06085505900,06085507401,64
06085505900,06085507600,120
06085505900,06085503504,104
06085505900,06085501700,56
06085505900,06085502001,25
06085505900,06085502901,72
06085505900,06085507806,73
06085505900,06085508303,65
06085505900,06085500901,61
06085505900,06085502101,31
06085505900,06085512027,118
06085505900,06085503902,116
06085505900,06085504314,114
06085505900,06085511915,109
06085505900,06085505401,30
06085505900,06085502301,61
06085505900,06085506302,18
06085505900,06085506703,61
06085505900,06085506801,86
06085505900,06085500600,35
06085505900,06085502601,55
06085505900,06085507905,67
06085505900,06085507301,76
06085505900,06085504316,99
06085505900,06085512005,102
06085505900,06085508504,57
06085505900,06085502702,70
06085505900,06085505100,64
06085505900,06085506701,56
06085505900,06085511702,100
06085505900,06085504102,120
06085505900,06085504311,93
06085505900,06085503115,100
06085505900,06085512024,104
06085505900,06085509802,102
06085505900,06085506702,52
06085505900,06085507702,90
06085505900,06085510001,97
06085505900,06085500800,53
06085505900,06085504002,103
06085505900,06085502909,96
06085505900,06085510002,84
06085505900,06085501900,42
06085505900,06085502202,47
06085505900,06085506304,25
06085505900,06085507203,68
06085505900,06085509109,103
06085505900,06085505900,0
06085505900,06085503709,86
06085505900,06085509102,94
06085505900,06085508102,40
06085505900,06085506603,42
06085505900,06085501102,65
06085505900,06085508304,59
06085505900,06085508507,43
06085505900,06085502201,46
06085505900,06085503802,115
06085505900,06085503803,107
06085505900,06085506503,36
06085505900,06085502902,72
06085505900,06085507904,48
06085505900,06085505008,73
06085505900,06085509303,118
06085505900,06085502500,68
06085505900,06085508703,53
06085505900,06085503214,88
06085505900,06085507402,52
06085505900,06085508401,80
06085505900,06085502002,30
06085505900,06085500300,41
06085505900,06085505001,50
06085505900,06085502400,59
06085505900,06085503213,101
06085505900,06085506204,30
06085505900,06085502903,72
06085505900,06085501101,57
06085505900,06085503804,108
06085505900,06085501300,63
06085505900,06085502910,103
06085505900,06085508204,49
06085505900,06085504318,89
06085505900,06085510200,110
06085505900,06085502302,59
06085505900,06085505700,20
06085505900,06085510100,92
06085505900,06085504307,105
06085505900,06085503903,111
06085505900,06085505202,41
06085505900,06085508301,71
06085505900,06085504803,85
06085505900,06085505305,37
06085505900,06085509000,84
06085505900,06085503602,94
06085505900,06085505304,33
06085505900,06085504323,116
06085505900,06085501800,51
06085505900,06085505301,37
06085505900,06085507906,58
06085505900,06085506501,25
06085505900,06085505800,11
06085505900,06085507001,108
06085511609,06085509107,96
06085511609,06085510803,38
06085511609,06085509902,89
06085511609,06085511301,17
06085511609,06085509201,81
06085511609,06085510300,65
06085511609,06085509202,65
06085511609,06085509500,70
06085511609,06085509700,83
06085511609,06081612500,20
06085511609,06085508404,107
06085511609,06085511500,19
06085511609,06085510900,31
06085511609,06085509404,52
06085511609,06085508602,111
06085511609,06085508403,113
06085511609,06085509106,99
06085511609,06085509403,67
06085511609,06085509801,70
06085511609,06085509901,81
06085511609,06081612600,13
06085511609,06085509600,79
06085511609,06081613900,24
06085511609,06081613200,72
06085511609,06085509108,89
06085511609,06081612100,27
06085511609,06085511302,15
06085511609,06085510801,42
06085511609,06085511701,55
06085511609,06081612800,15
06085511609,06081612700,13
06085511609,06085507805,119
06085511609,06085508601,107
06085511609,06085509105,94
06085511609,06085508303,114
06085511609,06081611900,39
06085511609,06085511702,83
06085511609,06085510600,39
06085511609,06085509401,45
06085511609,06085513000,13
06085511609,06085511608,9
06085511609,06085509802,82
06085511609,06085510802,47
06085511609,06085511100,30
06085511609,06085510001,87
06085511609,06085510700,36
06085511609,06085511704,67
06085511609,06085510002,96
06085511609,06085510500,53
06085511609,06085509109,88
06085511609,06085511400,23
06085511609,06085511609,0
06085511609,06085509102,109
06085511609,06085509302,53
06085511609,06085511000,37
06085511609,06081613000,30
06085511609,06085509303,61
06085511609,06085508401,102
06085511609,06085504601,67
06085511609,06085511200,23
06085511609,06085511705,33
06085511609,06085509304,57
06085511609,06085510200,73
06085511609,06085510400,60
06085511609,06085510100,94
06085511609,06085508301,107
06085511609,06085504700,113
06087123300,06053010102,113
06087123300,06087123300,0
06085503312,06085503306,82
06085503312,06085503323,48
06085503312,06085503401,80
06085503312,06085503110,97
06085503312,06085503118,108
06085503312,06085503703,77
06085503312,06085503105,109
06085503312,06085503710,84
06085503312,06085503211,104
06085503312,06085500902,117
06085503312,06085501402,102
06085503312,06085501401,105
06085503312,06085503324,50
06085503312,06085503511,58
06085503312,06085503402,87
06085503312,06085503601,99
06085503312,06085504320,110
06085503312,06085503507,73
06085503312,06085503713,78
06085503312,06085504410,120
06085503312,06085503510,60
06085503312,06085503117,102
06085503312,06085503218,116
06085503312,06085503329,62
06085503312,06085503707,95
06085503312,06085503212,105
06085503312,06085503708,95
06085503312,06085503336,72
06085503312,06085503210,106
06085503312,06085501200,114
06085503312,06085501501,102
06085503312,06085501600,118
06085503312,06085503111,101
06085503312,06085503712,81
06085503312,06085501502,108
06085503312,06085504319,107
06085503312,06085503711,82
06085503312,06085503321,58
06085503312,06085503509,48
06085503312,06085503112,120
06085503312,06085503313,43
06085503312,06085503217,112
06085503312,06085503508,56
06085503312,06085503333,79
06085503312,06085501000,119
06085503312,06085503207,99
06085503312,06085504321,103
06085503312,06085503315,61
06085503312,06085503332,119
06085503312,06085504101,68
06085503312,06085504001,67
06085503312,06085512017,115
06085503312,06085503506,68
06085503312,06085503204,116
06085503312,06085504317,119
06085503312,06085503326,55
06085503312,06085503327,69
06085503312,06085503504,76
06085503312,06085503902,73
06085503312,06085504314,102
06085503312,06085504316,114
06085503312,06085503330,97
06085503312,06085504102,63
06085503312,06085504201,79
06085503312,06085503304,81
06085503312,06085504002,73
06085503312,06085504202,115
06085503312,06085503337,77
06085503312,06085503331,85
06085503312,06085503325,54
06085503312,06085503312,9
06085503312,06085503709,100
06085503312,06085501102,117
06085503312,06085503802,81
06085503312,06085503803,92
06085503312,06085503208,111
06085503312,06085504315,109
06085503312,06085503213,105
06085503312,06085503804,85
06085503312,06085501300,114
06085503312,06085503322,46
06085503312,06085504411,117
06085503312,06085504307,93
06085503312,06085503903,76
06085503312,06085503305,71
06085503312,06085503602,87
06085511800,06085511800,7
06085503709,06085512042,107
06085503709,06085503306,45
06085503709,06085503108,97
06085503709,06085503323,68
06085503709,06085503401,36
06085503709,06085512020,116
06085503709,06085503110,40
06085503709,06085503118,53
06085503709,06085503116,114
06085503709,06085504418,66
06085503709,06085503703,28
06085503709,06085503105,40
06085503709,06085503710,22
06085503709,06085503003,95
06085503709,06085503211,68
06085503709,06085500902,38
06085503709,06085506102,95
06085503709,06085501402,23
06085503709,06085500400,60
06085503709,06085503121,57
06085503709,06085506402,92
06085503709,06085506301,94
06085503709,06085512019,117
06085503709,06085503001,86
06085503709,06085506401,90
06085503709,06085501401,21
06085503709,06085503324,76
06085503709,06085503511,49
06085503709,06085504505,65
06085503709,06085503402,43
06085503709,06085504901,95
06085503709,06085503002,88
06085503709,06085503601,10
06085503709,06085504320,43
06085503709,06085505303,98
06085503709,06085503507,37
06085503709,06085506305,111
06085503709,06085506103,106
06085503709,06085503713,23
06085503709,06085504423,66
06085503709,06085505402,101
06085503709,06085504410,53
06085503709,06085503510,44
06085503709,06085503117,40
06085503709,06085503218,91
06085503709,06085503329,86
06085503709,06085500100,28
06085503709,06085503707,19
06085503709,06085503212,74
06085503709,06085503708,26
06085503709,06085504421,98
06085503709,06085503336,76
06085503709,06085503210,80
06085503709,06085501200,27
06085503709,06085504413,95
06085503709,06085501501,23
06085503709,06085501600,39
06085503709,06085503111,53
06085503709,06085503712,20
06085503709,06085506606,113
06085503709,06085501502,29
06085503709,06085503113,53
06085503709,06085503123,74
06085503709,06085504319,11
06085503709,06085506605,107
06085503709,06085505500,95
06085503709,06085506000,89
06085503709,06085503711,23
06085503709,06085504506,118
06085503709,06085503321,63
06085503709,06085503509,53
06085503709,06085504504,82
06085503709,06085503112,44
06085503709,06085503313,80
06085503709,06085503217,86
06085503709,06085503508,45
06085503709,06085504507,100
06085503709,06085503333,86
06085503709,06085504322,38
06085503709,06085501000,34
06085503709,06085502603,95
06085503709,06085503207,87
06085503709,06085505007,88
06085503709,06085500200,41
06085503709,06085504321,33
06085503709,06085505302,104
06085503709,06085506502,101
06085503709,06085503315,70
06085503709,06085500500,68
06085503709,06085504412,72
06085503709,06085502908,111
06085503709,06085504101,39
06085503709,06085506601,118
06085503709,06085503122,63
06085503709,06085506203,110
06085503709,06085505006,66
06085503709,06085506101,100
06085503709,06085502907,105
06085503709,06085502102,76
06085503709,06085505203,76
06085503709,06085505009,105
06085503709,06085504001,33
06085503709,06085512017,93
06085503709,06085503506,40
06085503709,06085505403,108
06085503709,06085503204,78
06085503709,06085504414,94
06085503709,06085504317,23
06085503709,06085502604,100
06085503709,06085505600,85
06085503709,06085503326,93
06085503709,06085503327,80
06085503709,06085504308,108
06085503709,06085503504,36
06085503709,06085501700,50
06085503709,06085502001,74
06085503709,06085502901,113
06085503709,06085500901,39
06085503709,06085502101,86
06085503709,06085503902,34
06085503709,06085504314,36
06085503709,06085511915,119
06085503709,06085512021,117
06085503709,06085505401,110
06085503709,06085502301,74
06085503709,06085506302,101
06085503709,06085500600,62
06085503709,06085502601,89
06085503709,06085504316,26
06085503709,06085512005,111
06085503709,06085505100,68
06085503709,06085504102,42
06085503709,06085504311,27
06085503709,06085504201,43
06085503709,06085503115,81
06085503709,06085512024,113
06085503709,06085503304,58
06085503709,06085506702,116
06085503709,06085504420,103
06085503709,06085500800,45
06085503709,06085504002,32
06085503709,06085504202,79
06085503709,06085512022,119
06085503709,06085502909,107
06085503709,06085501900,59
06085503709,06085502202,82
06085503709,06085506304,110
06085503709,06085504422,108
06085503709,06085503337,77
06085503709,06085503331,109
06085503709,06085503325,78
06085503709,06085505900,88
06085503709,06085503312,100
06085503709,06085503709,0
06085503709,06085506603,112
06085503709,06085501102,24
06085503709,06085502201,80
06085503709,06085503802,37
06085503709,06085503803,29
06085503709,06085506503,105
06085503709,06085502902,104
06085503709,06085505008,93
06085503709,06085502500,76
06085503709,06085503214,66
06085503709,06085504416,55
06085503709,06085503208,89
06085503709,06085502002,66
06085503709,06085500300,47
06085503709,06085504315,43
06085503709,06085505001,117
06085503709,06085502400,69
06085503709,06085503213,67
06085503709,06085506204,115
06085503709,06085502903,95
06085503709,06085501101,31
06085503709,06085503804,30
06085503709,06085501300,33
06085503709,06085502910,113
06085503709,06085504318,32
06085503709,06085503322,63
06085503709,06085502302,70
06085503709,06085512043,110
06085503709,06085504415,59
06085503709,06085505700,81
06085503709,06085504411,50
06085503709,06085504307,27
06085503709,06085503903,29
06085503709,06085505202,98
06085503709,06085505305,115
06085503709,06085503305,61
06085503709,06085503602,25
06085503709,06085505304,110
06085503709,06085504323,44
06085503709,06085501800,58
06085503709,06085505301,114
06085503709,06085506501,100
06085503709,06085505800,79
06085509102,06085509107,28
06085509102,06085510803,73
06085509102,06085509902,43
06085509102,06085511301,94
06085509102,06085509201,42
06085509102,06085508505,48
06085509102,06085506102,86
06085509102,06085510300,66
06085509102,06085500400,113
06085509102,06085506402,118
06085509102,06085506301,99
06085509102,06085506604,116
06085509102,06085506401,112
06085509102,06085508001,78
06085509102,06085509202,46
06085509102,06085509500,48
06085509102,06085509700,39
06085509102,06085504901,82
06085509102,06081612500,111
06085509102,06085508404,39
06085509102,06085511500,98
06085509102,06085505303,74
06085509102,06085507903,93
06085509102,06085506305,109
06085509102,06085507807,88
06085509102,06085506103,83
06085509102,06085505402,74
06085509102,06085510900,78
06085509102,06085507808,99
06085509102,06085509404,66
06085509102,06085508602,28
06085509102,06085508403,45
06085509102,06085508003,83
06085509102,06085509106,24
06085509102,06085509403,54
06085509102,06085506606,120
06085509102,06085504806,35
06085509102,06085509801,55
06085509102,06085506605,113
06085509102,06085505500,82
06085509102,06085506000,86
06085509102,06085507701,79
06085509102,06085509901,53
06085509102,06085504805,55
06085509102,06081612600,115
06085509102,06085509600,41
06085509102,06085508101,66
06085509102,06081613900,110
06085509102,06085508202,64
06085509102,06085508704,41
06085509102,06085505007,86
06085509102,06085508508,50
06085509102,06085505302,68
06085509102,06085504802,52
06085509102,06085508503,43
06085509102,06085500500,116
06085509102,06085509108,23
06085509102,06081612100,102
06085509102,06085511302,99
06085509102,06085510801,76
06085509102,06085511701,85
06085509102,06085506202,108
06085509102,06085506601,111
06085509102,06085507703,100
06085509102,06085506203,91
06085509102,06085505006,100
06085509102,06081612700,119
06085509102,06085507805,73
06085509102,06085506101,75
06085509102,06085505203,104
06085509102,06085508601,30
06085509102,06085504602,85
06085509102,06085509105,30
06085509102,06085505009,82
06085509102,06085505403,70
06085509102,06085508800,25
06085509102,06085508900,39
06085509102,06085508203,51
06085509102,06085505600,87
06085509102,06085508004,82
06085509102,06085507401,107
06085509102,06085502001,114
06085509102,06085507806,72
06085509102,06085508303,57
06085509102,06085505401,65
06085509102,06085506302,108
06085509102,06081611900,108
06085509102,06085500600,119
06085509102,06085507905,92
06085509102,06085508504,45
06085509102,06085505100,115
06085509102,06085511702,66
06085509102,06085510600,81
06085509102,06085509401,72
06085509102,06085513000,100
06085509102,06085511608,109
06085509102,06085509802,49
06085509102,06085510802,65
06085509102,06085511100,92
06085509102,06085507702,99
06085509102,06085510001,54
06085509102,06085510700,80
06085509102,06085511704,90
06085509102,06085510002,64
06085509102,06085506304,108
06085509102,06085510500,69
06085509102,06085509109,22
06085509102,06085511400,88
06085509102,06085505900,94
06085509102,06085511609,109
06085509102,06085509102,0
06085509102,06085508102,72
06085509102,06085508304,55
06085509102,06085509302,58
06085509102,06085508507,55
06085509102,06085511000,84
06085509102,06085507904,92
06085509102,06085505008,83
06085509102,06085509303,48
06085509102,06085508703,42
06085509102,06085507402,115
06085509102,06085508401,41
06085509102,06085502002,119
06085509102,06085505001,60
06085509102,06085504601,65
06085509102,06085511200,99
06085509102,06085506204,98
06085509102,06085511705,106
06085509102,06085509304,61
06085509102,06085508204,54
06085509102,06085510200,62
06085509102,06085510400,61
06085509102,06085505700,95
06085509102,06085510100,70
06085509102,06085505202,84
06085509102,06085508301,61
06085509102,06085504803,31
06085509102,06085505305,57
06085509102,06085509000,27
06085509102,06085505304,62
06085509102,06085505301,65
06085509102,06085507906,95
06085509102,06085506501,115
06085509102,06085504700,66
06085509102,06085505800,97
06085508102,06085509107,63
06085508102,06085510803,119
06085508102,06085509902,60
06085508102,06085503105,111
06085508102,06085503003,116
06085508102,06085509201,89
06085508102,06085508505,27
06085508102,06085500902,94
06085508102,06085506102,32
06085508102,06085510300,85
06085508102,06085501402,106
06085508102,06085500400,62
06085508102,06085503121,107
06085508102,06085502800,107
06085508102,06085506402,54
06085508102,06085506301,46
06085508102,06085506604,44
06085508102,06085503001,104
06085508102,06085506401,59
06085508102,06085501401,108
06085508102,06085508001,23
06085508102,06085509202,91
06085508102,06085509500,86
06085508102,06085509700,76
06085508102,06085504901,77
06085508102,06085503002,109
06085508102,06085508404,45
06085508102,06085505303,45
06085508102,06085507903,21
06085508102,06085506305,37
06085508102,06085507807,42
06085508102,06085506103,25
06085508102,06085505402,34
06085508102,06085503117,119
06085508102,06085507808,44
06085508102,06085509404,101
06085508102,06085506803,118
06085508102,06085500100,99
06085508102,06085508602,44
06085508102,06085508403,38
06085508102,06085508003,12
06085508102,06085501200,99
06085508102,06085501501,114
06085508102,06085509106,58
06085508102,06085501600,97
06085508102,06085509403,97
06085508102,06085506606,48
06085508102,06085504806,78
06085508102,06085501502,109
06085508102,06085507205,68
06085508102,06085503113,96
06085508102,06085503123,108
06085508102,06085504319,120
06085508102,06085509801,84
06085508102,06085506605,42
06085508102,06085505500,42
06085508102,06085506000,34
06085508102,06085507701,41
06085508102,06085509901,70
06085508102,06085504805,98
06085508102,06085509600,79
06085508102,06085508101,26
06085508102,06085503112,102
06085508102,06085508202,17
06085508102,06085508704,65
06085508102,06085501000,93
06085508102,06085502603,79
06085508102,06085505007,81
06085508102,06085500200,87
06085508102,06085508508,29
06085508102,06085505302,39
06085508102,06085506502,70
06085508102,06085504802,85
06085508102,06085508503,29
06085508102,06085500500,63
06085508102,06085509108,88
06085508102,06085507100,93
06085508102,06085511701,101
06085508102,06085507302,94
06085508102,06085506202,36
06085508102,06085502908,116
06085508102,06085506601,40
06085508102,06085507703,61
06085508102,06085507206,87
06085508102,06085506203,33
06085508102,06085505006,104
06085508102,06085507805,47
06085508102,06085506101,20
06085508102,06085507500,63
06085508102,06085502102,73
06085508102,06085505203,59
06085508102,06085508601,51
06085508102,06085504602,106
06085508102,06085502701,96
06085508102,06085509105,62
06085508102,06085505009,102
06085508102,06085506802,103
06085508102,06085506804,108
06085508102,06085505403,21
06085508102,06085502604,81
06085508102,06085508800,57
06085508102,06085508900,69
06085508102,06085508203,23
06085508102,06085505600,52
06085508102,06085508004,11
06085508102,06085507401,36
06085508102,06085507600,86
06085508102,06085501700,93
06085508102,06085502001,61
06085508102,06085502901,99
06085508102,06085507806,37
06085508102,06085508303,34
06085508102,06085500901,94
06085508102,06085502101,61
06085508102,06085505401,24
06085508102,06085502301,91
06085508102,06085506302,51
06085508102,06085506703,64
06085508102,06085506801,102
06085508102,06085500600,68
06085508102,06085502601,85
06085508102,06085507905,33
06085508102,06085507301,71
06085508102,06085508504,35
06085508102,06085502702,87
06085508102,06085505100,98
06085508102,06085506701,59
06085508102,06085511702,69
06085508102,06085510600,112
06085508102,06085509401,107
06085508102,06085509802,71
06085508102,06085510802,111
06085508102,06085506702,61
06085508102,06085507702,56
06085508102,06085510001,66
06085508102,06085510700,118
06085508102,06085500800,87
06085508102,06085511704,101
06085508102,06085510002,54
06085508102,06085501900,78
06085508102,06085502202,77
06085508102,06085506304,36
06085508102,06085507203,82
06085508102,06085510500,98
06085508102,06085509109,81
06085508102,06085505900,41
06085508102,06085509102,72
06085508102,06085508102,0
06085508102,06085506603,52
06085508102,06085501102,99
06085508102,06085508304,28
06085508102,06085509302,103
06085508102,06085508507,26
06085508102,06085502201,76
06085508102,06085506503,59
06085508102,06085502902,101
06085508102,06085507904,21
